capacity	rpm		model			interface		buffer_size	ncq

2000		7200	MC04ACA200E		SATA 3.0Gb/s	128
2000		7200	MD03ACA200V		SATA 6.0Gb/s	64
2000		7200	MG03ACA200		SATA 6.0Gb/s	64
2000		7200	MG03SCA200		SAS 6.0Gb/s		64
2000		7200	MG04ACA200A		SATA 6.0Gb/s	128
2000		7200	MG04ACA200E		SATA 6.0Gb/s	128
2000		7200	MG04SCA200A		SAS 6.0Gb/s		64
2000		7200	MG04SCA200E		SAS 6.0Gb/s		64
2000		7200	MG04SCA20EA		SAS 12.0Gb/s	128
2000		7200	MG04SCA20EE		SAS 12.0Gb/s	128
1000		5400	MQ01ABD100		SATA 3.0Gb/s	8
1000		5400	MQ01ABD100V		SATA 3.0Gb/s	8
1000		5400	MQ01ABD100VS	SATA 3.0Gb/s	16
1000		7200	MG03ACA100		SATA 6.0Gb/s	64
1000		7200	MG03SCA100		SAS 6.0Gb/s		64
500			5400	MQ01ABD050		SATA 3.0Gb/s	8
500			5400	MQ01ABD050V		SATA 3.0Gb/s	8
500			5400	MQ01ABD050VS	SATA 3.0Gb/s	16
500			5400	MQ01ABF050		SATA 6.0Gb/s	8
500			5400	MQ01ABU050BW	SATA 6.0Gb/s	8
500			5400	MQ01ABU050W		SATA 6.0Gb/s	8
500			7278	MQ01ACF050		SATA 6.0Gb/s	16
500 		5400	MQ01ABF050		SATA 6.0Gb/s	8
500 		5400	MQ01ABU050W		SATA 6.0Gb/s	8
320			4200	MQ01AAD032C		SATA 3.0Gb/s	8
320			5400	MQ01ABD032		SATA 3.0Gb/s	8
320			5400	MQ01ABD032VS	SATA 3.0Gb/s	16
320			5400	MQ01ABF032		SATA 6.0Gb/s	8
320			5400	MQ01ABU032BW	SATA 6.0Gb/s	8
320			5400	MQ01ABU032W		SATA 6.0Gb/s	8
320			7278	MQ01ACF032		SATA 6.0Gb/s	16
320 		5400	MQ01ABF032		SATA 6.0Gb/s	8
320 		5400	MQ01ABU032W		SATA 6.0Gb/s	8
250			5400	MQ01ABD025VS	SATA 3.0Gb/s	16
200			4200	MQ01AAD020C		SATA 3.0Gb/s	8
100			4200	MQ01AAD010C		SATA 3.0Gb/s	8


12000		10500	AL14SEB120N		SAS 12.0Gb/s	128
12000		10500	AL14SEQ120N		SAS 12.0Gb/s	128
900			10500	AL13SEB900		SAS 6.0Gb/s		64
900			10500	AL14SEB090N		SAS 12.0Gb/s	128
900			10500	AL14SEQ090N		SAS 12.0Gb/s	128
600			10500	AL13SEB600		SAS 6.0Gb/s		64
600			10500	AL14SEB060N		SAS 12.0Gb/s	128
600			10500	AL14SEQ060N		SAS 12.0Gb/s	128
600			15000	AL13SXB600N		SAS 6.0Gb/s		64
600			15000	AL13SXB60EA		SAS 12.0Gb/s	128
600			15000	AL13SXB60EE		SAS 12.0Gb/s	128
600			15000	AL13SXB60EN		SAS 12.0Gb/s	128
450			10500	AL13SEB450		SAS 6.0Gb/s		64
450			10500	AL14SEB045N		SAS 12.0Gb/s	128
450			10500	AL14SEQ045N		SAS 12.0Gb/s	128
450			15000	AL13SXB450N		SAS 6.0Gb/s		64
450			15000	AL13SXB45EA		SAS 12.0Gb/s	128
450			15000	AL13SXB45EE		SAS 12.0Gb/s	128
450			15000	AL13SXB45EN		SAS 12.0Gb/s	128
300			10500	AL13SEB300		SAS 6.0Gb/s		64
300			10500	AL14SEB030N		SAS 12.0Gb/s	128
300			10500	AL14SEQ030N		SAS 12.0Gb/s	128
300			15000	AL13SXB300N		SAS 6.0Gb/s		64
300			15000	AL13SXB30EA		SAS 12.0Gb/s	128
300			15000	AL13SXB30EE		SAS 12.0Gb/s	128
300			15000	AL13SXB30EN		SAS 12.0Gb/s	128
